datetime,count
2011-05-22 20:00,160
2011-05-22 21:00,160
2011-05-22 22:00,106
2011-05-22 23:00,100
2011-05-23 0:00,148
2011-05-23 1:00,93
2011-05-23 2:00,87
2011-05-23 3:00,87
2011-05-23 4:00,220
2011-05-23 5:00,220
2011-05-23 6:00,220
2011-05-23 7:00,148
2011-05-23 8:00,95
2011-05-23 9:00,95
2011-05-23 10:00,284
2011-05-23 11:00,284
2011-05-23 12:00,284
2011-05-23 13:00,219
2011-05-23 14:00,219
2011-05-23 15:00,219
2011-05-23 16:00,219
2011-05-23 17:00,244
2011-05-23 18:00,284
2011-05-23 19:00,352
2011-05-23 20:00,95
2011-05-23 21:00,95
2011-05-23 22:00,95
2011-05-23 23:00,216
2011-05-24 0:00,216
2011-05-24 1:00,216
2011-05-24 2:00,216
2011-05-24 3:00,148
2011-05-24 4:00,93
2011-05-24 5:00,183
2011-05-24 6:00,216
2011-05-24 7:00,273
2011-05-24 8:00,87
2011-05-24 9:00,254
2011-05-24 10:00,312
2011-05-24 11:00,347
2011-05-24 12:00,354
2011-05-24 13:00,354
2011-05-24 14:00,354
2011-05-24 15:00,297
2011-05-24 16:00,352
2011-05-24 17:00,329
2011-05-24 18:00,352
2011-05-24 19:00,352
2011-05-24 20:00,239
2011-05-24 21:00,166
2011-05-24 22:00,87
2011-05-24 23:00,155
2011-05-25 0:00,87
2011-05-25 1:00,87
2011-05-25 2:00,220
2011-05-25 3:00,93
2011-05-25 4:00,93
2011-05-25 5:00,137
2011-05-25 6:00,137
2011-05-25 7:00,293
2011-05-25 8:00,259
2011-05-25 9:00,239
2011-05-25 10:00,231
2011-05-25 11:00,231
2011-05-25 12:00,329
2011-05-25 13:00,329
2011-05-25 14:00,347
2011-05-25 15:00,312
2011-05-25 16:00,312
2011-05-25 17:00,347
2011-05-25 18:00,347
2011-05-25 19:00,329
2011-05-25 20:00,347
2011-05-25 21:00,232
2011-05-25 22:00,284
2011-05-25 23:00,293
2011-05-26 0:00,293
2011-05-26 1:00,293
2011-05-26 2:00,93
2011-05-26 3:00,137
2011-05-26 4:00,137
2011-05-26 5:00,220
2011-05-26 6:00,220
2011-05-26 7:00,183
2011-05-26 8:00,216
2011-05-26 9:00,352
2011-05-26 10:00,284
2011-05-26 11:00,352
2011-05-26 12:00,312
2011-05-26 13:00,312
2011-05-26 14:00,312
2011-05-26 15:00,289
2011-05-26 16:00,219
2011-05-26 17:00,354
2011-05-26 18:00,354
2011-05-26 19:00,354
2011-05-26 20:00,347
2011-05-26 21:00,231
2011-05-26 22:00,232
2011-05-26 23:00,352
2011-05-27 0:00,284
2011-05-27 1:00,312
2011-05-27 2:00,347
2011-05-27 3:00,239
2011-05-27 4:00,293
2011-05-27 5:00,216
2011-05-27 6:00,166
2011-05-27 7:00,259
2011-05-27 8:00,284
2011-05-27 9:00,284
2011-05-27 10:00,312
2011-05-27 11:00,219
2011-05-27 12:00,219
2011-05-27 13:00,347
2011-05-27 14:00,312
2011-05-27 15:00,312
2011-05-27 16:00,219
2011-05-27 17:00,312
2011-05-27 18:00,219
2011-05-27 19:00,119
2011-05-27 20:00,254
2011-05-27 21:00,93
2011-05-27 22:00,293
2011-05-27 23:00,93
2011-05-28 0:00,106
2011-05-28 1:00,159
2011-05-28 2:00,159
2011-05-28 3:00,159
2011-05-28 4:00,158
2011-05-28 5:00,159
2011-05-28 6:00,158
2011-05-28 7:00,158
2011-05-28 8:00,160
2011-05-28 9:00,236
2011-05-28 10:00,247
2011-05-28 11:00,247
2011-05-28 12:00,341
2011-05-28 13:00,320
2011-05-28 14:00,320
2011-05-28 15:00,320
2011-05-28 16:00,341
2011-05-28 17:00,341
2011-05-28 18:00,341
2011-05-28 19:00,247
2011-05-28 20:00,247
2011-05-28 21:00,360
2011-05-28 22:00,160
2011-05-28 23:00,159
2011-05-29 0:00,159
2011-05-29 1:00,159
2011-05-29 2:00,106
2011-05-29 3:00,106
2011-05-29 4:00,88
2011-05-29 5:00,159
2011-05-29 6:00,190
2011-05-29 7:00,89
2011-05-29 8:00,190
2011-05-29 9:00,89
2011-05-29 10:00,190
2011-05-29 11:00,89
2011-05-29 12:00,327
2011-05-29 13:00,360
2011-05-29 14:00,360
2011-05-29 15:00,360
2011-05-29 16:00,360
2011-05-29 17:00,360
2011-05-29 18:00,360
2011-05-29 19:00,360
2011-05-29 20:00,247
2011-05-29 21:00,332
2011-05-29 22:00,106
2011-05-29 23:00,159
2011-05-30 0:00,49
2011-05-30 1:00,236
2011-05-30 2:00,49
2011-05-30 3:00,49
2011-05-30 4:00,49
2011-05-30 5:00,437
2011-05-30 6:00,273
2011-05-30 7:00,273
2011-05-30 8:00,437
2011-05-30 9:00,106
2011-05-30 10:00,205
2011-05-30 11:00,314
2011-05-30 12:00,422
2011-05-30 13:00,443
2011-05-30 14:00,443
2011-05-30 15:00,404
2011-05-30 16:00,404
2011-05-30 17:00,411
2011-05-30 18:00,411
2011-05-30 19:00,261
2011-05-30 20:00,314
2011-05-30 21:00,281
2011-05-30 22:00,339
2011-05-30 23:00,110
2011-05-31 0:00,239
2011-05-31 1:00,213
2011-05-31 2:00,148
2011-05-31 3:00,220
2011-05-31 4:00,137
2011-05-31 5:00,137
2011-05-31 6:00,239
2011-05-31 7:00,232
2011-05-31 8:00,329
2011-05-31 9:00,329
2011-05-31 10:00,329
2011-05-31 11:00,297
2011-05-31 12:00,344
2011-05-31 13:00,337
2011-05-31 14:00,297
2011-05-31 15:00,337
2011-05-31 16:00,344
2011-05-31 17:00,347
2011-05-31 18:00,347
2011-05-31 19:00,329
2011-05-31 20:00,329
2011-05-31 21:00,232
2011-05-31 22:00,352
2011-05-31 23:00,239
2011-06-20 0:00,95
2011-06-20 1:00,137
2011-06-20 2:00,137
2011-06-20 3:00,35
2011-06-20 4:00,87
2011-06-20 5:00,112
2011-06-20 6:00,179
2011-06-20 7:00,87
2011-06-20 8:00,87
2011-06-20 9:00,223
2011-06-20 10:00,223
2011-06-20 11:00,213
2011-06-20 12:00,213
2011-06-20 13:00,293
2011-06-20 14:00,329
2011-06-20 15:00,329
2011-06-20 16:00,347
2011-06-20 17:00,231
2011-06-20 18:00,312
2011-06-20 19:00,352
2011-06-20 20:00,352
2011-06-20 21:00,259
2011-06-20 22:00,254
2011-06-20 23:00,216
2011-06-21 0:00,150
2011-06-21 1:00,236
2011-06-21 2:00,100
2011-06-21 3:00,100
2011-06-21 4:00,181
2011-06-21 5:00,181
2011-06-21 6:00,181
2011-06-21 7:00,148
2011-06-21 8:00,181
2011-06-21 9:00,176
2011-06-21 10:00,162
2011-06-21 11:00,147
2011-06-21 12:00,251
2011-06-21 13:00,251
2011-06-21 14:00,324
2011-06-21 15:00,313
2011-06-21 16:00,324
2011-06-21 17:00,251
2011-06-21 18:00,232
2011-06-21 19:00,265
2011-06-21 20:00,543
2011-06-21 21:00,251
2011-06-21 22:00,214
2011-06-21 23:00,214
2011-06-22 0:00,150
2011-06-22 1:00,191
2011-06-22 2:00,149
2011-06-22 3:00,191
2011-06-22 4:00,92
2011-06-22 5:00,92
2011-06-22 6:00,92
2011-06-22 7:00,152
2011-06-22 8:00,214
2011-06-22 9:00,251
2011-06-22 10:00,339
2011-06-22 11:00,251
2011-06-22 12:00,214
2011-06-22 13:00,317
2011-06-22 14:00,317
2011-06-22 15:00,317
2011-06-22 16:00,317
2011-06-22 17:00,317
2011-06-22 18:00,317
2011-06-22 19:00,317
2011-06-22 20:00,214
2011-06-22 21:00,251
2011-06-22 22:00,265
2011-06-22 23:00,265
2011-06-23 0:00,251
2011-06-23 1:00,251
2011-06-23 2:00,251
2011-06-23 3:00,265
2011-06-23 4:00,286
2011-06-23 5:00,251
2011-06-23 6:00,251
2011-06-23 7:00,286
2011-06-23 8:00,265
2011-06-23 9:00,286
2011-06-23 10:00,286
2011-06-23 11:00,512
2011-06-23 12:00,232
2011-06-23 13:00,317
2011-06-23 14:00,232
2011-06-23 15:00,317
2011-06-23 16:00,317
2011-06-23 17:00,232
2011-06-23 18:00,339
2011-06-23 19:00,339
2011-06-23 20:00,251
2011-06-23 21:00,251
2011-06-23 22:00,265
2011-06-23 23:00,339
2011-06-24 0:00,251
2011-06-24 1:00,176
2011-06-24 2:00,176
2011-06-24 3:00,147
2011-06-24 4:00,92
2011-06-24 5:00,92
2011-06-24 6:00,122
2011-06-24 7:00,162
2011-06-24 8:00,251
2011-06-24 9:00,268
2011-06-24 10:00,314
2011-06-24 11:00,314
2011-06-24 12:00,314
2011-06-24 13:00,360
2011-06-24 14:00,314
2011-06-24 15:00,314
2011-06-24 16:00,314
2011-06-24 17:00,314
2011-06-24 18:00,314
2011-06-24 19:00,360
2011-06-24 20:00,360
2011-06-24 21:00,348
2011-06-24 22:00,330
2011-06-24 23:00,268
2011-06-25 0:00,447
2011-06-25 1:00,288
2011-06-25 2:00,368
2011-06-25 3:00,288
2011-06-25 4:00,288
2011-06-25 5:00,316
2011-06-25 6:00,288
2011-06-25 7:00,416
2011-06-25 8:00,454
2011-06-25 9:00,454
2011-06-25 10:00,447
2011-06-25 11:00,407
2011-06-25 12:00,454
2011-06-25 13:00,454
2011-06-25 14:00,454
2011-06-25 15:00,407
2011-06-25 16:00,454
2011-06-25 17:00,447
2011-06-25 18:00,454
2011-06-25 19:00,454
2011-06-25 20:00,447
2011-06-25 21:00,288
2011-06-25 22:00,447
2011-06-25 23:00,322
2011-06-26 0:00,236
2011-06-26 1:00,307
2011-06-26 2:00,307
2011-06-26 3:00,316
2011-06-26 4:00,187
2011-06-26 5:00,187
2011-06-26 6:00,187
2011-06-26 7:00,187
2011-06-26 8:00,288
2011-06-26 9:00,236
2011-06-26 10:00,429
2011-06-26 11:00,429
2011-06-26 12:00,447
2011-06-26 13:00,407
2011-06-26 14:00,429
2011-06-26 15:00,407
2011-06-26 16:00,447
2011-06-26 17:00,676
2011-06-26 18:00,575
2011-06-26 19:00,426
2011-06-26 20:00,426
2011-06-26 21:00,186
2011-06-26 22:00,236
2011-06-26 23:00,236
2011-06-27 0:00,149
2011-06-27 1:00,231
2011-06-27 2:00,51
2011-06-27 3:00,51
2011-06-27 4:00,162
2011-06-27 5:00,162
2011-06-27 6:00,333
2011-06-27 7:00,333
2011-06-27 8:00,251
2011-06-27 9:00,251
2011-06-27 10:00,229
2011-06-27 11:00,251
2011-06-27 12:00,251
2011-06-27 13:00,214
2011-06-27 14:00,251
2011-06-27 15:00,251
2011-06-27 16:00,268
2011-06-27 17:00,268
2011-06-27 18:00,182
2011-06-27 19:00,324
2011-06-27 20:00,214
2011-06-27 21:00,152
2011-06-27 22:00,152
2011-06-27 23:00,152
2011-06-28 0:00,231
2011-06-28 1:00,152
2011-06-28 2:00,289
2011-06-28 3:00,289
2011-06-28 4:00,152
2011-06-28 5:00,149
2011-06-28 6:00,147
2011-06-28 7:00,123
2011-06-28 8:00,251
2011-06-28 9:00,152
2011-06-28 10:00,324
2011-06-28 11:00,330
2011-06-28 12:00,360
2011-06-28 13:00,330
2011-06-28 14:00,360
2011-06-28 15:00,330
2011-06-28 16:00,314
2011-06-28 17:00,258
2011-06-28 18:00,258
2011-06-28 19:00,317
2011-06-28 20:00,182
2011-06-28 21:00,339
2011-06-28 22:00,339
2011-06-28 23:00,339
2011-06-29 0:00,232
2011-06-29 1:00,339
2011-06-29 2:00,147
2011-06-29 3:00,181
2011-06-29 4:00,122
2011-06-29 5:00,147
2011-06-29 6:00,339
2011-06-29 7:00,324
2011-06-29 8:00,314
2011-06-29 9:00,314
2011-06-29 10:00,314
2011-06-29 11:00,360
2011-06-29 12:00,314
2011-06-29 13:00,314
2011-06-29 14:00,360
2011-06-29 15:00,360
2011-06-29 16:00,314
2011-06-29 17:00,314
2011-06-29 18:00,314
2011-06-29 19:00,314
2011-06-29 20:00,314
2011-06-29 21:00,360
2011-06-29 22:00,360
2011-06-29 23:00,360
2011-06-30 0:00,324
2011-06-30 1:00,268
2011-06-30 2:00,268
2011-06-30 3:00,256
2011-06-30 4:00,256
2011-06-30 5:00,302
2011-06-30 6:00,302
2011-06-30 7:00,256
2011-06-30 8:00,360
2011-06-30 9:00,360
2011-06-30 10:00,360
2011-06-30 11:00,348
2011-06-30 12:00,360
2011-06-30 13:00,360
2011-06-30 14:00,360
2011-06-30 15:00,314
2011-06-30 16:00,348
2011-06-30 17:00,314
2011-06-30 18:00,314
2011-06-30 19:00,360
2011-06-30 20:00,360
2011-06-30 21:00,348
2011-06-30 22:00,360
2011-06-30 23:00,182
2011-07-20 0:00,121
2011-07-20 1:00,83
2011-07-20 2:00,83
2011-07-20 3:00,121
2011-07-20 4:00,83
2011-07-20 5:00,121
2011-07-20 6:00,255
2011-07-20 7:00,255
2011-07-20 8:00,152
2011-07-20 9:00,152
2011-07-20 10:00,152
2011-07-20 11:00,182
2011-07-20 12:00,182
2011-07-20 13:00,324
2011-07-20 14:00,324
2011-07-20 15:00,324
2011-07-20 16:00,182
2011-07-20 17:00,324
2011-07-20 18:00,324
2011-07-20 19:00,251
2011-07-20 20:00,251
2011-07-20 21:00,251
2011-07-20 22:00,251
2011-07-20 23:00,339
2011-07-21 0:00,265
2011-07-21 1:00,138
2011-07-21 2:00,138
2011-07-21 3:00,286
2011-07-21 4:00,255
2011-07-21 5:00,255
2011-07-21 6:00,255
2011-07-21 7:00,255
2011-07-21 8:00,265
2011-07-21 9:00,232
2011-07-21 10:00,265
2011-07-21 11:00,317
2011-07-21 12:00,313
2011-07-21 13:00,313
2011-07-21 14:00,313
2011-07-21 15:00,313
2011-07-21 16:00,314
2011-07-21 17:00,314
2011-07-21 18:00,313
2011-07-21 19:00,339
2011-07-21 20:00,251
2011-07-21 21:00,251
2011-07-21 22:00,251
2011-07-21 23:00,251
2011-07-22 0:00,268
2011-07-22 1:00,182
2011-07-22 2:00,214
2011-07-22 3:00,214
2011-07-22 4:00,214
2011-07-22 5:00,214
2011-07-22 6:00,152
2011-07-22 7:00,286
2011-07-22 8:00,214
2011-07-22 9:00,182
2011-07-22 10:00,182
2011-07-22 11:00,268
2011-07-22 12:00,360
2011-07-22 13:00,324
2011-07-22 14:00,314
2011-07-22 15:00,313
2011-07-22 16:00,324
2011-07-22 17:00,348
2011-07-22 18:00,360
2011-07-22 19:00,435
2011-07-22 20:00,182
2011-07-22 21:00,182
2011-07-22 22:00,251
2011-07-22 23:00,324
2011-07-23 0:00,236
2011-07-23 1:00,307
2011-07-23 2:00,236
2011-07-23 3:00,203
2011-07-23 4:00,194
2011-07-23 5:00,307
2011-07-23 6:00,307
2011-07-23 7:00,307
2011-07-23 8:00,416
2011-07-23 9:00,288
2011-07-23 10:00,447
2011-07-23 11:00,447
2011-07-23 12:00,429
2011-07-23 13:00,447
2011-07-23 14:00,407
2011-07-23 15:00,407
2011-07-23 16:00,429
2011-07-23 17:00,429
2011-07-23 18:00,447
2011-07-23 19:00,186
2011-07-23 20:00,288
2011-07-23 21:00,288
2011-07-23 22:00,288
2011-07-23 23:00,307
2011-07-24 0:00,307
2011-07-24 1:00,194
2011-07-24 2:00,236
2011-07-24 3:00,236
2011-07-24 4:00,194
2011-07-24 5:00,203
2011-07-24 6:00,333
2011-07-24 7:00,307
2011-07-24 8:00,416
2011-07-24 9:00,416
2011-07-24 10:00,416
2011-07-24 11:00,416
2011-07-24 12:00,447
2011-07-24 13:00,447
2011-07-24 14:00,416
2011-07-24 15:00,454
2011-07-24 16:00,454
2011-07-24 17:00,429
2011-07-24 18:00,447
2011-07-24 19:00,447
2011-07-24 20:00,288
2011-07-24 21:00,307
2011-07-24 22:00,203
2011-07-24 23:00,433
2011-07-25 0:00,289
2011-07-25 1:00,289
2011-07-25 2:00,289
2011-07-25 3:00,152
2011-07-25 4:00,83
2011-07-25 5:00,83
2011-07-25 6:00,120
2011-07-25 7:00,289
2011-07-25 8:00,289
2011-07-25 9:00,152
2011-07-25 10:00,182
2011-07-25 11:00,214
2011-07-25 12:00,214
2011-07-25 13:00,286
2011-07-25 14:00,265
2011-07-25 15:00,126
2011-07-25 16:00,123
2011-07-25 17:00,152
2011-07-25 18:00,152
2011-07-25 19:00,152
2011-07-25 20:00,214
2011-07-25 21:00,83
2011-07-25 22:00,83
2011-07-25 23:00,83
2011-07-26 0:00,214
2011-07-26 1:00,214
2011-07-26 2:00,121
2011-07-26 3:00,121
2011-07-26 4:00,123
2011-07-26 5:00,92
2011-07-26 6:00,123
2011-07-26 7:00,339
2011-07-26 8:00,324
2011-07-26 9:00,360
2011-07-26 10:00,360
2011-07-26 11:00,330
2011-07-26 12:00,330
2011-07-26 13:00,314
2011-07-26 14:00,314
2011-07-26 15:00,314
2011-07-26 16:00,314
2011-07-26 17:00,314
2011-07-26 18:00,314
2011-07-26 19:00,314
2011-07-26 20:00,314
2011-07-26 21:00,324
2011-07-26 22:00,268
2011-07-26 23:00,268
2011-07-27 0:00,214
2011-07-27 1:00,324
2011-07-27 2:00,313
2011-07-27 3:00,324
2011-07-27 4:00,324
2011-07-27 5:00,313
2011-07-27 6:00,324
2011-07-27 7:00,314
2011-07-27 8:00,314
2011-07-27 9:00,314
2011-07-27 10:00,330
2011-07-27 11:00,330
2011-07-27 12:00,314
2011-07-27 13:00,314
2011-07-27 14:00,360
2011-07-27 15:00,314
2011-07-27 16:00,360
2011-07-27 17:00,360
2011-07-27 18:00,348
2011-07-27 19:00,330
2011-07-27 20:00,360
2011-07-27 21:00,348
2011-07-27 22:00,330
2011-07-27 23:00,330
2011-07-28 0:00,268
2011-07-28 1:00,182
2011-07-28 2:00,268
2011-07-28 3:00,182
2011-07-28 4:00,268
2011-07-28 5:00,214
2011-07-28 6:00,152
2011-07-28 7:00,251
2011-07-28 8:00,251
2011-07-28 9:00,324
2011-07-28 10:00,313
2011-07-28 11:00,313
2011-07-28 12:00,313
2011-07-28 13:00,314
2011-07-28 14:00,317
2011-07-28 15:00,324
2011-07-28 16:00,360
2011-07-28 17:00,324
2011-07-28 18:00,324
2011-07-28 19:00,324
2011-07-28 20:00,324
2011-07-28 21:00,339
2011-07-28 22:00,339
2011-07-28 23:00,251
2011-07-29 0:00,251
2011-07-29 1:00,214
2011-07-29 2:00,152
2011-07-29 3:00,152
2011-07-29 4:00,121
2011-07-29 5:00,83
2011-07-29 6:00,120
2011-07-29 7:00,289
2011-07-29 8:00,289
2011-07-29 9:00,314
2011-07-29 10:00,314
2011-07-29 11:00,314
2011-07-29 12:00,314
2011-07-29 13:00,330
2011-07-29 14:00,360
2011-07-29 15:00,314
2011-07-29 16:00,314
2011-07-29 17:00,314
2011-07-29 18:00,314
2011-07-29 19:00,360
2011-07-29 20:00,314
2011-07-29 21:00,360
2011-07-29 22:00,324
2011-07-29 23:00,268
2011-07-30 0:00,288
2011-07-30 1:00,236
2011-07-30 2:00,307
2011-07-30 3:00,288
2011-07-30 4:00,260
2011-07-30 5:00,220
2011-07-30 6:00,220
2011-07-30 7:00,260
2011-07-30 8:00,288
2011-07-30 9:00,454
2011-07-30 10:00,454
2011-07-30 11:00,447
2011-07-30 12:00,447
2011-07-30 13:00,407
2011-07-30 14:00,407
2011-07-30 15:00,429
2011-07-30 16:00,447
2011-07-30 17:00,429
2011-07-30 18:00,447
2011-07-30 19:00,447
2011-07-30 20:00,429
2011-07-30 21:00,288
2011-07-30 22:00,307
2011-07-30 23:00,236
2011-07-31 0:00,236
2011-07-31 1:00,236
2011-07-31 2:00,203
2011-07-31 3:00,203
2011-07-31 4:00,203
2011-07-31 5:00,203
2011-07-31 6:00,203
2011-07-31 7:00,307
2011-07-31 8:00,288
2011-07-31 9:00,236
2011-07-31 10:00,447
2011-07-31 11:00,447
2011-07-31 12:00,447
2011-07-31 13:00,429
2011-07-31 14:00,447
2011-07-31 15:00,454
2011-07-31 16:00,454
2011-07-31 17:00,447
2011-07-31 18:00,454
2011-07-31 19:00,416
2011-07-31 20:00,416
2011-07-31 21:00,416
2011-07-31 22:00,220
2011-07-31 23:00,260
2011-08-20 0:00,75
2011-08-20 1:00,75
2011-08-20 2:00,78
2011-08-20 3:00,78
2011-08-20 4:00,79
2011-08-20 5:00,75
2011-08-20 6:00,137
2011-08-20 7:00,75
2011-08-20 8:00,203
2011-08-20 9:00,203
2011-08-20 10:00,307
2011-08-20 11:00,236
2011-08-20 12:00,307
2011-08-20 13:00,307
2011-08-20 14:00,288
2011-08-20 15:00,447
2011-08-20 16:00,447
2011-08-20 17:00,288
2011-08-20 18:00,416
2011-08-20 19:00,288
2011-08-20 20:00,288
2011-08-20 21:00,260
2011-08-20 22:00,234
2011-08-20 23:00,194
2011-08-21 0:00,260
2011-08-21 1:00,260
2011-08-21 2:00,260
2011-08-21 3:00,51
2011-08-21 4:00,129
2011-08-21 5:00,99
2011-08-21 6:00,99
2011-08-21 7:00,181
2011-08-21 8:00,260
2011-08-21 9:00,260
2011-08-21 10:00,220
2011-08-21 11:00,416
2011-08-21 12:00,416
2011-08-21 13:00,416
2011-08-21 14:00,272
2011-08-21 15:00,181
2011-08-21 16:00,260
2011-08-21 17:00,194
2011-08-21 18:00,220
2011-08-21 19:00,220
2011-08-21 20:00,220
2011-08-21 21:00,220
2011-08-21 22:00,234
2011-08-21 23:00,260
2011-08-22 0:00,251
2011-08-22 1:00,152
2011-08-22 2:00,286
2011-08-22 3:00,365
2011-08-22 4:00,251
2011-08-22 5:00,339
2011-08-22 6:00,313
2011-08-22 7:00,313
2011-08-22 8:00,313
2011-08-22 9:00,313
2011-08-22 10:00,314
2011-08-22 11:00,314
2011-08-22 12:00,314
2011-08-22 13:00,314
2011-08-22 14:00,314
2011-08-22 15:00,314
2011-08-22 16:00,314
2011-08-22 17:00,314
2011-08-22 18:00,314
2011-08-22 19:00,314
2011-08-22 20:00,360
2011-08-22 21:00,360
2011-08-22 22:00,314
2011-08-22 23:00,314
2011-08-23 0:00,360
2011-08-23 1:00,256
2011-08-23 2:00,256
2011-08-23 3:00,302
2011-08-23 4:00,256
2011-08-23 5:00,256
2011-08-23 6:00,256
2011-08-23 7:00,324
2011-08-23 8:00,251
2011-08-23 9:00,338
2011-08-23 10:00,330
2011-08-23 11:00,348
2011-08-23 12:00,330
2011-08-23 13:00,348
2011-08-23 14:00,330
2011-08-23 15:00,360
2011-08-23 16:00,348
2011-08-23 17:00,360
2011-08-23 18:00,360
2011-08-23 19:00,324
2011-08-23 20:00,313
2011-08-23 21:00,182
2011-08-23 22:00,268
2011-08-23 23:00,256
2011-08-24 0:00,268
2011-08-24 1:00,256
2011-08-24 2:00,191
2011-08-24 3:00,191
2011-08-24 4:00,191
2011-08-24 5:00,191
2011-08-24 6:00,149
2011-08-24 7:00,124
2011-08-24 8:00,191
2011-08-24 9:00,139
2011-08-24 10:00,313
2011-08-24 11:00,313
2011-08-24 12:00,313
2011-08-24 13:00,314
2011-08-24 14:00,314
2011-08-24 15:00,314
2011-08-24 16:00,313
2011-08-24 17:00,313
2011-08-24 18:00,313
2011-08-24 19:00,313
2011-08-24 20:00,313
2011-08-24 21:00,313
2011-08-24 22:00,339
2011-08-24 23:00,339
2011-08-25 0:00,339
2011-08-25 1:00,339
2011-08-25 2:00,339
2011-08-25 3:00,339
2011-08-25 4:00,139
2011-08-25 5:00,176
2011-08-25 6:00,176
2011-08-25 7:00,232
2011-08-25 8:00,232
2011-08-25 9:00,232
2011-08-25 10:00,232
2011-08-25 11:00,283
2011-08-25 12:00,283
2011-08-25 13:00,214
2011-08-25 14:00,289
2011-08-25 15:00,289
2011-08-25 16:00,83
2011-08-25 17:00,83
2011-08-25 18:00,255
2011-08-25 19:00,155
2011-08-25 20:00,139
2011-08-25 21:00,139
2011-08-25 22:00,92
2011-08-25 23:00,92
2011-08-26 0:00,122
2011-08-26 1:00,92
2011-08-26 2:00,122
2011-08-26 3:00,122
2011-08-26 4:00,92
2011-08-26 5:00,148
2011-08-26 6:00,92
2011-08-26 7:00,92
2011-08-26 8:00,122
2011-08-26 9:00,152
2011-08-26 10:00,152
2011-08-26 11:00,251
2011-08-26 12:00,286
2011-08-26 13:00,229
2011-08-26 14:00,182
2011-08-26 15:00,214
2011-08-26 16:00,268
2011-08-26 17:00,339
2011-08-26 18:00,286
2011-08-26 19:00,214
2011-08-26 20:00,152
2011-08-26 21:00,251
2011-08-26 22:00,214
2011-08-26 23:00,83
2011-08-27 0:00,117
2011-08-27 1:00,129
2011-08-27 2:00,129
2011-08-27 3:00,210
2011-08-27 4:00,210
2011-08-27 5:00,185
2011-08-27 6:00,185
2011-08-27 7:00,185
2011-08-27 8:00,185
2011-08-27 9:00,185
2011-08-27 10:00,251
2011-08-27 11:00,176
2011-08-27 12:00,176
2011-08-27 13:00,176
2011-08-27 14:00,176
2011-08-27 15:00,176
2011-08-27 16:00,176
2011-08-27 17:00,176
2011-08-28 7:00,176
2011-08-28 8:00,176
2011-08-28 9:00,220
2011-08-28 10:00,416
2011-08-28 11:00,416
2011-08-28 12:00,416
2011-08-28 13:00,454
2011-08-28 14:00,454
2011-08-28 15:00,454
2011-08-28 16:00,454
2011-08-28 17:00,454
2011-08-28 18:00,447
2011-08-28 19:00,429
2011-08-28 20:00,429
2011-08-28 21:00,307
2011-08-28 22:00,100
2011-08-28 23:00,100
2011-08-29 0:00,191
2011-08-29 1:00,191
2011-08-29 2:00,150
2011-08-29 3:00,191
2011-08-29 4:00,191
2011-08-29 5:00,191
2011-08-29 6:00,191
2011-08-29 7:00,256
2011-08-29 8:00,313
2011-08-29 9:00,313
2011-08-29 10:00,360
2011-08-29 11:00,360
2011-08-29 12:00,424
2011-08-29 13:00,338
2011-08-29 14:00,330
2011-08-29 15:00,360
2011-08-29 16:00,360
2011-08-29 17:00,424
2011-08-29 18:00,314
2011-08-29 19:00,314
2011-08-29 20:00,324
2011-08-29 21:00,324
2011-08-29 22:00,268
2011-08-29 23:00,124
2011-08-30 0:00,191
2011-08-30 1:00,191
2011-08-30 2:00,191
2011-08-30 3:00,150
2011-08-30 4:00,150
2011-08-30 5:00,149
2011-08-30 6:00,191
2011-08-30 7:00,191
2011-08-30 8:00,268
2011-08-30 9:00,324
2011-08-30 10:00,360
2011-08-30 11:00,360
2011-08-30 12:00,330
2011-08-30 13:00,348
2011-08-30 14:00,360
2011-08-30 15:00,360
2011-08-30 16:00,360
2011-08-30 17:00,360
2011-08-30 18:00,360
2011-08-30 19:00,182
2011-08-30 20:00,182
2011-08-30 21:00,149
2011-08-30 22:00,124
2011-08-30 23:00,124
2011-08-31 0:00,149
2011-08-31 1:00,149
2011-08-31 2:00,149
2011-08-31 3:00,149
2011-08-31 4:00,149
2011-08-31 5:00,92
2011-08-31 6:00,149
2011-08-31 7:00,149
2011-08-31 8:00,149
2011-08-31 9:00,149
2011-08-31 10:00,348
2011-08-31 11:00,348
2011-08-31 12:00,348
2011-08-31 13:00,348
2011-08-31 14:00,348
2011-08-31 15:00,348
2011-08-31 16:00,348
2011-08-31 17:00,348
2011-08-31 18:00,324
2011-08-31 19:00,314
2011-08-31 20:00,268
2011-08-31 21:00,182
2011-08-31 22:00,149
2011-08-31 23:00,191
2011-09-20 0:00,333
2011-09-20 1:00,162
2011-09-20 2:00,162
2011-09-20 3:00,162
2011-09-20 4:00,147
2011-09-20 5:00,162
2011-09-20 6:00,162
2011-09-20 7:00,162
2011-09-20 8:00,95
2011-09-20 9:00,100
2011-09-20 10:00,100
2011-09-20 11:00,100
2011-09-20 12:00,162
2011-09-20 13:00,181
2011-09-20 14:00,162
2011-09-20 15:00,231
2011-09-20 16:00,162
2011-09-20 17:00,122
2011-09-20 18:00,122
2011-09-20 19:00,92
2011-09-20 20:00,92
2011-09-20 21:00,92
2011-09-20 22:00,92
2011-09-20 23:00,92
2011-09-21 0:00,92
2011-09-21 1:00,92
2011-09-21 2:00,92
2011-09-21 3:00,148
2011-09-21 4:00,181
